	id	text	label	insulto	grado	rol	tipo	insultos
2738	tweet43_1234970271540342786	@laSextaTV La Sexta es la Secta de Podemos y hace muuuucho tiempo.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['es la Secta']
537	tweet11_1591021925157175297	@naatachacp @iuliuschedar Puta Ayuso la odio	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Puta', 'la odio']
1755	tweet59_1235208486612541442	@IreneMontero eres una analfaburra funcional. Que bajo ha cado este pas con este gobierno infame	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['analfaburra']
1319	tweet46_1592463433508982784	@elprogramadear  @anarosaq  @Patricia_Pardo @PratSandberg  @janomecha @unicorntves @xelomontesinos  Segus sin entrevistar a ningn mdico madrileo, no vaya a ser que algn espectador conozca realmente su situacin y Ayuso pierda un voto. SOIS UNA PUTA VERGENZA DE PROGRAMA.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['SOIS UNA PUTA VERGENZA']
1441	tweet90_1235185980166074368	@IreneMontero No te molestes que no te van a entender	NOVIOLENTO	NO				[]
1228	tweet46_1591807343922221056	Cuentos hijos de puta que hoy estn en la manifestacin por la sanidad pblica en Madrid votaron a Ayuso  Cuentos cabrones sern que son tambin responsables del deterioro sanitario madrileo  #ayusodimision	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['hijos de puta', 'cabrones']
493	tweet58_1592273457701847040	Dais puta pena defendiendo a Ayuso...	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Dais puta pena']
672	tweet96_1234834734162890753	@laSextaTV @cayetanaAT Y por qu se tiene que retractar??? No tiene libertad de expresin???	NOVIOLENTO	NO				[]
979	tweet22_1591085888079294465	@MorenoVinues @juanlobato_es @IdiazAyuso @isauralealf @MesaDefensaSani @MariaSainz11 @sanidadgob @mariaro02308418 @SanidadPSOE_M @PSOERetiro @martabll @chamorro_555 @JSMadrid Que asco da tener como politiquilla a la intil e inepta Ayuso. La mediocreidad nadie la supera con esta intil.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Que asco da', 'politiquilla', 'intil', 'inepta', 'intil']
1362	tweet90_1591075546586578945	@pedroj_ramirez Pedro j Vete a la puta mierda con tu jefa la Nazi de Ayuso https://t.co/5gFYIncwEY	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Vete a la puta mierda', 'la Nazi de']
259	tweet33_1235216930216255489	@IreneMontero Solos y solas sii,ni borrachos ni borrachas.!!! Vaya palabras, vaya ejemplo sra ministra.!!!	NOVIOLENTO	NO				[]
1946	tweet32_1592638342947971072	"Ayuso: Morbo y asco a partes iguales.  Ya sabemos: eso tiene su propio ""celebro"""	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['asco']
896	tweet28_1592047010848600064	@el_pais @ZRafinger Cuando la ultra izquierda sale a tumbar a Ayuso llamndola asesina eso es democracia y defender los servicios pblicos pero si la derecha sale a la calle a denunciar el gigantesco desastre que supone este gobierno entonces son fachas y buscan la confrontacin social.Qu asco dais	VIOLENTO	SI	MODERADO	PASIVO	OTRO	['asesina', 'fachas', 'Qu asco dais']
2660	tweet18_1235152061781676032	@laSextaTV Que cosas dice la Sra Cayetana, meterse con la Secta, as pasa que hemos visto a un Ferreras desbocado y desencajado. !! Para rematar el PP cobarde se calla y el PSVE y Comunistas salen arrasando como la invasin de los ultracuerpos. !!	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Secta', 'cobarde']
1324	tweet52_1591838135348264961	@AnaAbellanLopez Me la acaban de decir por privado por decir que ayuso hija de puta  Dejad de politizar que las cosas van como van porque es el orden natural de las mismas  Anda que no tenis ideologa no panda de paletos	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['hija de puta', 'panda de paletos']
116	tweet7_1234882045094060034	@laSextaTV Qu poco acostumbrados estis a que disientan con vosotros. Sois como El Nio mimao que se lleva su primer palo en la vida. No ha dicho que haya que cerraros. Vuestro coletitas s que dice cosas as. Y ah estis, calladitos como las puertas, y puertos.	NOVIOLENTO	NO				[]
1189	tweet2_1591881747079524352	@pepeblai Contra Snchez no se hace manifestaciones de sanidad pblica , contra Ayuso si , contra Vara no se hacen manifestaciones , ni en Valencia , CLM , Aragn, Extremadura , ah la sanidad est de puta madre , payasos	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['payasos']
1212	tweet27_1591453282551087107	"@hermanntertsch @Tweeterricola El nico meln sers t q nadie te falta el respeto. Slo q tus argumentos y ese ""mensafake"" no se sostiene x ningn lado. Ayuso ha despedido 6000 mdicos. Ms los q se han largado x cobrar poco sometidos a presin. Las enfermeras, igual. No es la izquierda, es la puta derecha."	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['meln sers t', 'puta']
1614	tweet71_1235207035395940353	@IreneMontero Pues debe ser por tu barrio... la decencia no lleva vestido, ni color, ni sexo. Demasiado criminalizado lo tenis todo menos la pasta. #EstafaBancoPopular	NOVIOLENTO	NO				[]
1155	tweet55_1234897056562585601	@laSextaTV Que no rectifica, leches. Pesados que sois unos pesados. Si sois unos manipuladores, mentirosos y vais a la caza de votantes de vox como en marinaleda al ms puro estilo nazi.	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['manipuladores', 'mentirosos', 'nazi']
2148	tweet26_1235215822026674185	@IreneMontero Vale... fuera el machismo, y el alcoholismo? Ahora lo promueves?.	NOVIOLENTO	NO				[]
455	tweet10_1592972992958836736	"""Patrimonio"", que hija de puta.  Ayuso trata de blindar la Cruz del Valle de los Cados con su Ley de Patrimonio https://t.co/nN98Rlk8nb"	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['que hija de puta']
368	tweet85_1592953080064413696	En paralelo nos metemos en todos los chacos y ejercemos y aplicamos una ideologa social que no se da en ningn pas de Occidente. Que pas con el aquelarre dominical de Madrid?.Ayuso es una SOCIALDEMOCRATA convencida.El lunes debera poner a la mitad plantilla en la puta calle!	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['en la puta calle!']
2386	tweet0_1234936492868370432	"@laSextaTV Pablo Iglesia  amenaza con meter a la carcel a periodistas q no son afines a el..vamos hacerlos""presos polticos""no os he visto ni un titular.sin embargo a cayetana la acribillais por pensar como pensamos la mayoria de espaoles..sois unos fascistas! https://t.co/6IMxI2Pn4U"	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['fascistas']
2760	tweet76_1235301626828775424	@IreneMontero Como dira Mariano Rajoy... viva el vino! Los del ministerio de igualdad me gustan, hacen cosas	NOVIOLENTO	NO				[]
1609	tweet64_1234953328586522624	@laSextaTV Cayetana es de lo mejor que tiene el PP	NOVIOLENTO	NO				[]
1235	tweet54_1591815596098093057	@Cclope11 @PabloIglesias Por eso ayuso le mando a la puta calle, gracias	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['a la puta calle']
1717	tweet7_989664010739113990	Uno de los mayores y mejores mutes que nos ha dado Aitana en el POstOT y que creo que no se ha sabido valorar como se mereca.  #Feo https://t.co/m2HgmQISLh	NOVIOLENTO	SI				['Feo']
571	tweet48_1591744809076936704	@juanlobato_es Qu ingenioso eres, qu verbo, qu gracia, qu carisma. Hijo mo, sigue as para que Ayuso saque ms mayoras absolutas. Lo de intentar boicotear la mejor sanidad espaola no tiene perdn. Pero dado que gobernis con golpistas, racistas y filoterroristas, pues lo esperable. Asco	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	[]
1175	tweet83_1234949894697295874	@laSextaTV Xq se va a retractar? Lo hacis vosotros cada vez q mentis sobre @vox_es ?	NOVIOLENTO	NO				[]
1638	tweet3_1235339551834615818	@laSextaTV Igualito que nuestro vicepresinte, que solo dice  que habra que cerrar ciertos medios y meter en prisin a periodistas. Con respecto a eso, protestais poquito no?	NOVIOLENTO	NO				[]
2808	tweet46_1235677640721342464	@IreneMontero ahora me vas a decir tu lo que debo o no debo decir en la calle?? libertad de expresion no???  si esque tienes que tener un zoologico en esa cabeza llena de pajaros chica pobre de tus hijos la que les ha caido JAJAJAJAJA abrazos!!!(sin piropo )	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['esa cabeza llena de pajaros', 'pobre de tus hijos']
651	tweet62_1235196210903949313	@IreneMontero Sabes cuantas mujeres al ao se lleva por delante el alcoholismo en Espaa??? Pues eso. Rectifica, que tampoco pasa nada por ello.	NOVIOLENTO	NO				[]
1842	tweet84_1235344476568203266	@IreneMontero Los polticos deberan dar ejemplo y no ser la la verguenza de este pas.	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['ser la la verguenza']
2562	tweet69_1234928661696073728	@laSextaTV A chincharse seores de la secta que ella lleva razn, ya estamos cansados de vuestra manipulacin izquierdista.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['la secta', 'vuestra manipulacin izquierdista.']
813	tweet7_1235211849433518080	@IreneMontero Conclusin: tanta lectura no la cunde   el eslogan es un bodrio	NOVIOLENTO	NO				[]
1382	tweet17_988533818222104576	@anem_vinter Porque #fea.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['fea']
2230	tweet75_1235024121211187200	@laSextaTV Igualito que nuestro vicepresinte, que solo dice  que habra que cerrar ciertos medios y meter en prisin a periodistas. Con respecto a eso, protestais poquito no?	NOVIOLENTO	NO				[]
2431	tweet64_1234842143631585280	@laSextaTV @cayetanaAT Es que Cayetana tiene toda la razn.  Y el propio Ferreras lo explic cuando fue ha hablar con Juan Antonio Alcal en la COPE.	NOVIOLENTO	NO				[]
1748	tweet48_1235316338735927297	@IreneMontero Cuando el ministerio de justicia filtra a la cadera SER un documento de 26 pginas con correcciones en legislacin, jurisprudencia, jurisdiccin y hasta ortografa y gramtica, dice algo esencial: que es usted una analfabeta y una completa intil, ministra por imposicin marital.	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['analfabeta', 'intil']
2407	tweet27_1234834429887025153	@laSextaTV Cayetana con el brazo en alto cmo siempre	NOVIOLENTO	NO				[]
833	tweet34_1235118831321804800	@laSextaTV No tiene que retractarse de nada. Sois unos sectarios manipuladores.	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['sectarios', 'manipuladores']
1370	tweet0_1235206115610238977	@IreneMontero Excma. Sra. Ministra, me podra explicar en qu consiste el consentimiento expreso, es que, hasta ahora, no se ha aclarado si tiene que  ser por escrito, qu pasa en caso de que no haya nadie distinto de lxs actuantes que pueda testificar. Su respuesta me seria muy til. Gracias.	NOVIOLENTO	NO				[]
1733	tweet28_1235326658510499853	@IreneMontero Y las nias tuteladas y violadas de Baleares qu debern gritar para que la ministra de Igualdad, tan feminista ella, les haga caso?	NOVIOLENTO	NO				[]
1512	tweet9_989720777233596417	@tatclouthier Soy PRO-AMLO. Si tuvieras la mitad de ganas de defender a AMLO as lo haran, por mas que me caiga mal Javier Lozano, mis respetos, el si sabe debatir a diferencia de ustedes que quedan en #RIDICULO en Televisa.  Aprendan, tomen notas. #AMLO2018  https://t.co/Z3Bv5UChYr	NOVIOLENTO	NO				[]
2694	tweet75_1235276256045867009	@IreneMontero Pero qu clase de mujer grita sola y borracha? Desde luego la inmensa mayora no lo hacemos. De verdad piensan que nos sentimos representadas con esta clase de polticas?	NOVIOLENTO	NO				[]
1297	tweet21_1593626182523707397	Ayuso hija de puta.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['hija de puta']
64	tweet14_1235471609458315264	@IreneMontero La cagada es del nivel de tu nivel As piensas, as eres y as te muestras  Tranquila que pronto estars es tu casa ponindote hasta las patas de lo que quieras	NOVIOLENTO	NO				[]
1723	tweet15_1235141252930101248	@laSextaTV Desde cuando hay que retractarse por decir una verdad?	NOVIOLENTO	NO				[]
2023	tweet36_1235521387948720128	@IreneMontero No llevas razn y lo sabes	NOVIOLENTO	NO				[]
91	tweet61_1235218670525329408	@laSextaTV Q pasa q no se os puede criticar? Hay q decir amn a todo? Ella ni os vetado ni ha dicho q dejis de existir, ella ha expresado una opinin personal...ya no hay libertad de expresin en este pas?!!!	NOVIOLENTO	NO				[]
974	tweet16_1592238725979045888	"Lo ms triste de muchos votantes de Ayuso son aquellos que la votan pensando que se la van a follar y le babosean cada puto tweet es deplorable.  Un primo pajas mo ""Es una hija de puta pero yo me la follaba bien follada""  To pero si tiene mirada de loca."	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['le babosean', 'Es una hija de puta', 'me la follaba bien follada', 'tiene mirada de loca']
1559	tweet87_1235134596142034944	@laSextaTV Es su derecho !! Y ha dicho lo que todo el mundo piensa .  Secta, a seguir de rodillas, mercenarios	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['Secta', 'a seguir de rodillas', 'mercenarios']
1905	tweet77_1234945261090332672	@laSextaTV Libertad d expresin yo iba a retractarme x los cojones, bien Cayetana bien	NOVIOLENTO	SI				['x los cojones']
2368	tweet77_1593191906091012097	"@Zapatista72 Los de VOX junto con Ayuso demostrando una vez ms su talante ""democrtico"". Que asco de gente!"	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Que asco de gente!']
752	tweet4_1235371606073118721	@laSextaTV Y tiene razn, yo escuch a Ferreras decir 2 veces que el PP es un partido condenado por corrupcin y llam mentiroso a Soria por mentir una vez y balos minti 7 veces y no dijo nada y nunca habla de los eres as que Cayetana lvarez de Toledo dijo una verdad como un templo	NOVIOLENTO	NO				[]
1639	tweet4_1234945907868786690	"@laSextaTV @AntonioTheMax Cuando ""jodemos"" quiere encarcelar a periodistas no afines con el rgimen nonpasa nada. Si esta seora dice lo que le sale de su santo c. Os ponis a berrear como locos y locas. Manda narices"	NOVIOLENTO	SI				['jodemos']
1607	tweet61_1235489366585135110	@laSextaTV Pero de lo de Zaldivar, na de na...	NOVIOLENTO	NO				[]
1071	tweet33_1591819995201568768	@Rita_Maestre Y tu asquerosa???desnuda en una facultad ,das asco,cuantos hay de madrid ahi??inbeces,no i a a votar a ayuso perl ahora si,imbecil,tu y todos los comunistas,sois mierda	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['asquerosa', 'das asco', 'imbecil', 'sois mierda']
2392	tweet9_1234838445723389954	@laSextaTV @a_grobles Manipuladores de mierda.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Manipuladores de mierda.']
1636	tweet1_989042376550338560	Adems de misogino, inculto. Pretende ser principe , y no sabe que Alexander no fue principe de Troya. Adems ofende a los sabaneros y a los colombianos haciendose pasar por uno de ellos .#Ridiculo https://t.co/amFh9b6HIM	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['misogino', 'inculto', 'Ridiculo']
1055	tweet14_1592136627543216131	@IdiazAyuso Con lo de la sedicin estoy de acuerdo con el PP, y mal el Psoe, pero la falta de moderacin y coast mentiras de Ayuso me impiden pensar en el PP. Igual que Pablo genero odio, Ayuso hace lo mismo. Ambos dan asco, no merecemos estos polticos incendiarios, sino gente con nivel.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Ambos dan asco']
497	tweet62_1591148792887513088	Que asco me da #AyusoDimisin despierta mis peores comportamientos como.persona con Almeida me ro sobretodo cuando pega balonazos u otros los veo pero Ayuso cuando sale no paro de insultarla como si estuviera en el ftbol y cambio de canal. Y no soy el nico	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Que asco me da']
1971	tweet63_1592270341594054659	@Yolanda_Diaz_ Lo dice quien arruina, saquea, es indigna y traidora. Izquierda totalitaria y sabemos algo de Cantabria, dan asco solo persiguen a Ayuso.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['arruina', 'saquea', 'indigna', 'traidora', 'dan asco']
703	tweet36_1234931275976396802	@laSextaTV @laSextaTV es de extrema izquierda, quin lea ve si no los poco pensantes que se creen cualquier tontera	NOVIOLENTO	NO				[]
913	tweet48_1591848258988564480	@vox_es Pues @monasterioR deja de pactar de una puta vez con Ayuso	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['de una puta vez']
2671	tweet33_990369442088529920	La gran activista de tweet y sof que manipula a mujeres que realmente han sufrido a su antojo! No se puede ser ms despreciable y ms enemiga del #feminismo que la #hembrista de @LaFallaras #ridcula! https://t.co/ux6N9G18ph	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['manipula a', 'despreciable', 'ridcula']
459	tweet17_1592062683603677184	@juanpatoQuarto @RamosCelsi @hermanntertsch Que s...que s... Que es ideolgico para echar a Ayuso, que la Sanidad est de puta madre, que nos estn engaando y la derecha apoya la Sanidad Publica invirtiendo  Hasta otra	NOVIOLENTO	SI				['puta madre']
1908	tweet85_1235816680074309633	@IreneMontero Pues cmprate un GPS... tonta del culo	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['tonta del culo']
927	tweet64_1592463578736402433	Lo de @telemadrid ya sabemos que es una puta vergenza. https://t.co/FOLJ7RwmV2	VIOLENTO	SI	MODERADO	PASIVO	OTRO	['una puta vergenza']
2560	tweet65_1235550853227937792	@IreneMontero Le diras eso a tus hijas? Buena educacin,adems de tonta sinvergenza	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['tonta sinvergenza']
2282	tweet68_1234925137402777601	@laSextaTV Me representa totalmente. No ha dicho nada que no pensemos muchos desde siempre. Libertad de expresin se llama, porque como no estis acostumbrados os cuesta reconocerlas	NOVIOLENTO	NO				[]
575	tweet54_1591505942511861760	@iescolar Mucho peor que subvencionar a una aerolnea venezolana sin aviones con 53 M. de  de los espaoles, mucho peor, la Ayuso; sois malos por naturaleza y embusteros y sectarios, asco das...	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['sois malos', 'embusteros', 'sectarios', 'asco das']
599	tweet85_1591819786518159361	#Asco #Ayuso y sus secuaces #AyusoDimisin @populares #HAYQUEECHARLOS https://t.co/1uBLSPKXE6	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Asco', 'secuaces', 'AyusoDimisin']
2212	tweet41_1234934358789758978	"@laSextaTV @cayetanaAT nimo @cayetanaAT,lo que tu dices,muchos lo pensamos y por supuesto te apoyamos;siempre firmes y fuertes frente a la agresin contra la libertad de la progresia ""sexta""ria.Ahora,me cuesta creer la actitud del partido frente a una realidad tan obvia;segus con muchos acomplejados."	NOVIOLENTO	NO				[]
2290	tweet80_1234906422795800578	@laSextaTV #LaSextaHaceNegocioConLaDemocracia  .Sois mercenarios al servicio de la propaganda marxista y ganis mucho dinero ayudando al comunismo y  sembrando odio contra los que pensamos diferente.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Sois mercenarios', 'ayudando al comunismo', 'sembrando odio']
8	tweet11_1234909257637691392	@laSextaTV Esta mujer slo dice verdades como puos	NOVIOLENTO	NO				[]
2837	tweet90_1235386426910367745	"@laSextaTV No hace falta que lo diga Cayeta, la Sexta promueve las mentiras populistas, narcochavistas e independentistas y sus "" profesionales"" la censura totalitaria en las redes sociales. Son el Nodo de la dictadura Social comunista."	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['mentiras', 'narcochavistas', 'censura totalitaria']
